New PAW TMT results file!																																																										
"Program ""PAW_protein_grouper.py"" run on Tue Aug 29 11:02:42 2023"																																																										
255	1	sp|G5E8K5|ANK3_MOUSE	 	 	"sp|G5E8K5|ANK3_MOUSE, sp|Q02357|ANK1_MOUSE, sp|Q8C8R3|ANK2_MOUSE"	 	38	1961	214060	Ankyrin-3 OS=Mus musculus OX=10090 GN=Ank3 PE=1 SV=1	129	70	0.543	55	45	29	28	23	19	34.352	27.526	21.075	28	2174453.411	1542408.013	988127.1356	863503.8333	615310.8683	583361.929	741557.1133	19931.39111	22258.03467	150	1127860.865	23	1058701.131	948028.6887	1038249.733	624816.6146	660370.827	521839.3	692615.3364	16636.54218	27263.39307	150	808667.7158	19	565335.9766	660724.9708	700805.1842	593443.6145	312011.972	209154.0878	287664.6969	3438.802246	7960.092529	150	506912.6343
256	1	sp|G5E8P1|BRD1_MOUSE	 	 	 	 	4.2	1058	119713	Bromodomain-containing protein 1 OS=Mus musculus OX=10090 GN=Brd1 PE=1 SV=1	7	5	0.714	5	2	0	3	2	0	4.5	2	0	3	34974.92139	19270.62134	17648.05981	11012.0647	6832.491699	4494.785645	7515.6875	150	150	150	15705.49076	2	63131.39746	59686.02344	47844.89648	22505.44287	23586.46289	31181.33887	20544.7041	150	150	150	41322.59367	0	0	0	0	0	0	0	0	0	0	0	0
257	1	sp|G5E8V9|ARFP1_MOUSE	 	 	 	 	27.1	373	41518	Arfaptin-1 OS=Mus musculus OX=10090 GN=Arfip1 PE=1 SV=1	13	13	1	7	2	4	7	2	4	7	2	4	7	617386.9844	503213.6152	418160.1753	334189.5796	295727.5952	199593.8296	307091.2544	4828.46582	7105.175659	150	394711.9632	2	172691.7656	145301.7031	123672.9531	55162.4375	73344.52344	59081.11719	73131.85156	2746.031006	2757.751709	150	104875.75	4	211847.3584	110792.7056	71183.43481	52476.04956	49680.74512	36881.93262	73765.72485	150	150	150	88810.37101
258	1	sp|J3QPC3|ACTMP_MOUSE	 	 	 	 	10.2	361	38900	Actin maturation protease OS=Mus musculus OX=10090 GN=Actmap PE=1 SV=1	2	2	1	2	0	0	2	0	0	2	0	0	2	3178.636719	2878.750977	2657.878662	777.906799	150	2479.645996	1625.527588	150	150	150	2020.469859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259	1	sp|O08528|HXK2_MOUSE	 	 	"sp|O08528|HXK2_MOUSE, sp|P17710|HXK1_MOUSE, sp|Q91W97|HKDC1_MOUSE"	 	43.7	917	102534	Hexokinase-2 OS=Mus musculus OX=10090 GN=Hk2 PE=1 SV=1	86	76	0.884	36	23	27	31	21	24	34.48	22.12	26	31	2526763.36	3931156.097	2488036.109	2523787.99	2048276.515	1789967.298	2291933.257	100105.5093	95214.06726	150	2551331.228	21	1000187.691	1116192.492	1741216.434	1096999.692	1228550.413	969038.5267	1318176.999	36221.92566	47116.79944	150	1192030.875	24	1435305.951	1099109.456	745634.1152	628277.7546	782859.3111	633870.158	851252.0107	27237.99438	31635.25232	150	887509.4576
260	1	sp|O08529|CAN2_MOUSE	 	 	 	 	66.7	700	79871	Calpain-2 catalytic subunit OS=Mus musculus OX=10090 GN=Capn2 PE=1 SV=4	105	105	1	42	35	28	42	35	28	42	35	28	42	1959190.557	3014226.423	1900267.929	2004039.65	1759110.585	1792705.471	1780218.474	71577.03626	55959.7417	150	2071590.103	35	2937806.012	2768611.702	5163549.098	3039430.047	4246510.61	3231778.626	2902712.99	225118.7249	139032.7213	30461.56909	3564614.349	28	1783141.34	1440858.705	1045737.851	1076499.831	1586565.054	1281951.799	1338136.577	57581.13416	52134.68402	150	1369125.763
261	1	sp|O08532|CA2D1_MOUSE	 	 	 	 	5.1	1103	124629	Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Mus musculus OX=10090 GN=Cacna2d1 PE=1 SV=1	5	5	1	4	1	0	4	1	0	4	1	0	4	43436.54199	56123.98633	34604.93359	29809.72461	25806.13525	19160.70557	28486.6416	150	150	150	34823.67122	1	20037.73828	31114.125	40268.96484	14368.93457	23535.73438	18131.10156	17114.54688	1513.268311	150	150	24576.09977	0	0	0	0	0	0	0	0	0	0	0	0
262	1	sp|O08539|BIN1_MOUSE	 	 	"sp|D3Z6Q9|BIN2_MOUSE, sp|O08539|BIN1_MOUSE, sp|Q7TQF7|AMPH_MOUSE"	 	40.6	588	64469	Myc box-dependent-interacting protein 1 OS=Mus musculus OX=10090 GN=Bin1 PE=1 SV=1	56	52	0.929	24	16	16	23	14	15	23.46	14.571	15.357	23	1884665.329	1352841.875	1117746.001	855719.7853	658155.8556	527610.9495	795480.8619	22497.75366	23517.81885	150	1066123.299	14	1268247.323	1280404.146	1223004.294	818558.7856	809248.5818	761808.8125	923229.9265	40819.32611	40640.02741	150	1026878.657	15	981563.2707	664210.9138	495727.7419	385214.8528	451654.9644	339560.869	505378.9246	11673.41217	12666.07983	150	552988.7688
263	1	sp|O08547|SC22B_MOUSE	 	 	 	 	47	215	24740	Vesicle-trafficking protein SEC22b OS=Mus musculus OX=10090 GN=Sec22b PE=1 SV=3	28	28	1	12	9	7	12	9	7	12	9	7	12	844113.9355	997053.2231	578463.5669	548182.8419	414122.6135	315767.5883	577305.8396	11078.47424	23874.77808	150	616283.9615	9	367960.0332	292000.9736	575931.8633	273793.2056	415097.5342	397052.186	362128.9609	16238.81201	14555.06177	1875.485718	386972.6326	7	317042.9934	162392.6313	105827.7346	77199.72461	102728.47	74587.20874	137295.1462	1336.372559	1399.8302	150	139963.1271
264	1	sp|O08550|KMT2B_MOUSE	 	 	"sp|O08550|KMT2B_MOUSE, sp|P55200|KMT2A_MOUSE"	 	1.5	2713	294817	Histone-lysine N-methyltransferase 2B OS=Mus musculus OX=10090 GN=Kmt2b PE=1 SV=3	4	3	0.75	0	2	2	0	2	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	18221.47461	25826.56763	15747.33276	20225.13794	15492.26929	15249.6919	18004.70898	150	150	150	18460.41235	1	2429.812256	2346.126465	1923.044312	1557.33374	855.557373	150	150	150	150	150	1543.645691
265	1	sp|O08553|DPYL2_MOUSE	 	 	"sp|O08553|DPYL2_MOUSE, sp|O35098|DPYL4_MOUSE, sp|P97427|DPYL1_MOUSE, sp|Q62188|DPYL3_MOUSE"	 	79.2	572	62277	Dihydropyrimidinase-related protein 2 OS=Mus musculus OX=10090 GN=Dpysl2 PE=1 SV=2	317	262	0.826	161	86	70	136	71	55	157.031	82.221	66.856	136	21386296.64	14571596.48	11089622.12	8882071.557	6942870.549	6087803.134	7818645.312	289716.5601	256734.4841	150	11493376.75	71	16537857.72	14833167.51	12385558.01	6421308.084	7140657.081	7635096.289	6151181.093	400767.8832	238817.734	150	10825607.45	55	14365885.45	8766365.693	7718473.724	5146075.035	5176186.208	3819008.592	5092830.022	190969.2451	187410.348	150	7498665.784
266	1	sp|O08579|EMD_MOUSE	 	 	 	 	22.4	259	29435	Emerin OS=Mus musculus OX=10090 GN=Emd PE=1 SV=1	11	11	1	3	5	3	3	5	3	3	5	3	3	160879.5381	94137.11963	44656.10791	35346.12817	25645.77783	22461.67786	31649.92481	150	150	150	63854.39158	5	425761.6699	255990.8276	255512.9272	106959.9324	131006.2026	106618.84	95430.36621	3275.182373	4381.926758	1332.870117	213641.7333	3	213947.4219	70588.9375	74436.63281	41948.05469	45839.36328	34834.22266	63043.36719	1368.897827	1615.342407	150	80265.77214
267	1	sp|O08582|GTPB1_MOUSE	 	 	 	 	23.4	668	72300	GTP-binding protein 1 OS=Mus musculus OX=10090 GN=Gtpbp1 PE=1 SV=2	20	20	1	13	3	4	13	3	4	13	3	4	13	759701.2297	860997.563	490758.4531	505062.5798	393078.9119	360166.2539	493521.3291	13830.05188	16473.82788	150	561627.4986	3	112718.8828	67723.69946	126858.1724	53743.56555	68916.67407	70944.16113	60794.18921	3773.334717	7692.291504	150	83484.19257	4	145726.1104	82455.09082	68517.45654	55536.12305	63502.66846	47052.93506	71349.8125	1540.080688	2091.625488	150	77131.73071
268	1	sp|O08583|THOC4_MOUSE	 	 	 	 	38.4	255	26940	THO complex subunit 4 OS=Mus musculus OX=10090 GN=Alyref PE=1 SV=3	33	33	1	15	9	9	15	9	9	15	9	9	15	2381798.713	1351791.696	955594.7195	653321.4578	450101.5209	324811.459	506207.5483	8339.657959	18221.34985	751.190186	1019569.928	9	1375618.324	1206711.141	982217.4043	607374.1749	805501.4492	885507.5684	501169.8713	46807.12219	15202.95068	150	977155.0103	9	3963146.357	2094500.407	2011687.979	975309.1191	862498.8618	487514.7004	942374.0435	20404.86914	31540.25195	150	1732442.904
269	1	sp|O08585|CLCA_MOUSE	 	 	"sp|A3KGB4|TBC8B_MOUSE, sp|O08585|CLCA_MOUSE, sp|Q6IRU5|CLCB_MOUSE"	 	39.1	235	25604	Clathrin light chain A OS=Mus musculus OX=10090 GN=Clta PE=1 SV=2	44	40	0.909	16	15	13	14	14	12	15.633	15	13	14	1720893.336	1059271.282	797127.8032	564674.1709	443243.4175	377114.0583	521664.4539	5307.51416	5926.335571	150	827054.0113	13	3273758.434	2255646.189	2536282.661	1198319.686	1408699.771	1100587.268	1427840.275	73590.40234	74277.83704	14379.86914	1962215.668	12	2137198.084	1293788.861	1120286.501	935593.1561	965954.6785	753189.9901	1113146.666	43713.92664	56846.75098	150	1201001.878
270	1	sp|O08599|STXB1_MOUSE	 	 	"sp|O08599|STXB1_MOUSE, sp|Q64324|STXB2_MOUSE"	 	31.5	594	67568	Syntaxin-binding protein 1 OS=Mus musculus OX=10090 GN=Stxbp1 PE=1 SV=2	25	24	0.96	9	9	7	9	9	6	9	9	6.75	9	218137.8826	208827.8154	134126.1835	119855.409	91284.30139	72442.58679	91403.66943	783.506348	1250.997681	150	140779.0298	9	573757.1272	828913.0762	747590.2188	345739.2217	396380.2612	2156820.469	361421.4004	98654.17737	16455.02149	4844.350098	841533.3956	6	39235.33398	43679.05664	36294.24072	29297.29395	21144.51636	10038.99353	18124.28858	150	150	150	29948.2392
271	1	sp|O08601|MTP_MOUSE	 	 	 	 	5.5	894	99098	Microsomal triglyceride transfer protein large subunit OS=Mus musculus OX=10090 GN=Mttp PE=1 SV=2	6	6	1	3	0	3	3	0	3	3	0	3	3	35179.02148	31178.76904	27241.04199	28792.3335	28139.3396	26595.4458	28733.54395	150	150	150	29520.9919	0	0	0	0	0	0	0	0	0	0	0	0	3	4471.901367	3360.661377	3405.233398	1623.748535	1838.265503	1000.305908	2801.235352	150	150	150	2616.686015
272	1	sp|O08638|MYH11_MOUSE	 	 	"REV_Q91VW5, sp|O08638|MYH11_MOUSE, sp|P13541|MYH3_MOUSE, sp|P13542|MYH8_MOUSE, sp|Q02566|MYH6_MOUSE, sp|Q61879|MYH10_MOUSE, sp|Q6URW6|MYH14_MOUSE, sp|Q8VDD5|MYH9_MOUSE, sp|Q91Z83|MYH7_MOUSE"	 	10.8	1972	227025	Myosin-11 OS=Mus musculus OX=10090 GN=Myh11 PE=1 SV=1	87	5	0.057	27	35	25	2	1	2	2.255	1.226	2.311	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	150	4242.556641	3292.516602	3878.364502	2046.275024	1522.478271	150	150	150	150	2522.03184
273	1	sp|O08648|M3K4_MOUSE	 	 	"sp|O08648|M3K4_MOUSE, sp|Q8R1U1|COG4_MOUSE"	 	5.8	1597	179832	Mitogen-activated protein kinase kinase kinase 4 OS=Mus musculus OX=10090 GN=Map3k4 PE=1 SV=2	16	15	0.938	4	6	6	4	6	5	4	6	5.417	4	55155.18896	50708.3584	25804.3645	28809.50659	17950.52441	19267.38037	21896.69727	150	150	150	32949.22054	6	166516.3679	130192.7373	194275.5254	95444.54688	115425.7183	87106.23633	98451.11719	4886.389038	3114.604492	150	131493.522	5	19553.06775	17871.43445	9980.28601	9412.723267	17117.88025	12919.20606	5263.713745	150	150	150	14475.7663
274	1	sp|O08663|MAP2_MOUSE	 	 	 	 	59.2	478	52921	Methionine aminopeptidase 2 OS=Mus musculus OX=10090 GN=Metap2 PE=1 SV=1	155	155	1	36	58	61	36	58	61	36	58	61	36	3832709.076	2446804.86	1538539.123	1326301.907	966944.8847	863822.8716	1280677.827	38846.37317	29687.34888	150	1829187.12	58	5391222.213	3165509.777	3509402.861	1621096.507	1776452.021	1532419.329	2170466.273	68977.80518	74089.49048	1339.644165	2832683.785	61	1905996.248	949426.0508	736136.937	579314.7063	747613.8489	591753.0461	844208.7788	16381.40967	29150.2688	150	918373.4728
275	1	sp|O08664|BCL7C_MOUSE	 	 	 	 	29.5	217	23445	B-cell CLL/lymphoma 7 protein family member C OS=Mus musculus OX=10090 GN=Bcl7c PE=1 SV=1	6	6	1	2	2	2	2	2	2	2	2	2	2	32255.38867	32059.03711	16728.45606	27803.50781	24422.96558	34998.9574	21248.43262	3691.787354	2194.329346	150	28044.71877	2	83553.21094	54408.93164	35557.65723	14384.38623	15101.88965	11634.1626	5436.943847	150	150	150	35773.37305	2	24192.21875	10017.625	8990.349609	6656.499023	4123.026855	2808.404785	4547.19873	150	150	150	9464.687337
276	1	sp|O08677|KNG1_MOUSE	 	 	"sp|O08677|KNG1_MOUSE, tr|Q6S9I3|Q6S9I3_MOUSE"	 	29.7	661	73101	Kininogen-1 OS=Mus musculus OX=10090 GN=Kng1 PE=1 SV=1	55	50	0.909	23	20	12	19	20	11	22.8	20	12	19	1641257.736	875321.8384	677020.9103	669065.7705	298027.8267	571181.5216	200028.606	23912.82202	1131.375122	150	788645.9338	19	1648444.366	887592.2186	1040341.859	614823.8224	651942.8096	913070.4692	444145.2825	43838.09766	16232.14941	150	959369.2575	11	123957.7966	297862.3013	197165.1218	427647.0919	248310.6598	220226.0256	70977.34631	6686.432862	150	150	252528.1662
277	1	sp|O08688|CAN5_MOUSE	 	 	 	 	18.3	640	72954	Calpain-5 OS=Mus musculus OX=10090 GN=Capn5 PE=1 SV=1	17	17	1	8	5	4	8	5	4	8	5	4	8	209151.1904	388036.9102	220276.4063	260114.4014	199828.1362	192676.0801	268135.374	4050.73523	1802.32251	150	245013.8541	5	28497.19238	34635.0332	98941.21094	59160.11133	68100.56128	58122.20557	83389.44385	2063.367676	3669.409668	150	57909.38578	4	21890.71509	22907.90625	18908.1814	12354.44434	20928.24487	17884.67676	27735.07886	150	150	150	19145.69478
278	1	sp|O08709|PRDX6_MOUSE	 	 	 	 	79	224	24870	Peroxiredoxin-6 OS=Mus musculus OX=10090 GN=Prdx6 PE=1 SV=3	81	81	1	40	21	20	40	21	20	40	21	20	40	14715754.19	7410465.495	4633251.552	3451961.423	2578811.469	2219814.09	2446827.271	99480.90655	97293.95435	6680.28418	5835009.702	21	6667232.997	4405084.063	3586231.609	1512179.859	1997364.738	1800296.532	1506527.111	73676.52808	64206.10596	16543.09753	3328064.966	20	6715026.232	3465729.607	2234482.251	1623226.286	1826457.245	1510295.154	1652031.202	59442.10584	54414.59375	150	2895869.463
279	1	sp|O08715|AKAP1_MOUSE	 	 	 	 	6.4	857	92194	"A-kinase anchor protein 1, mitochondrial OS=Mus musculus OX=10090 GN=Akap1 PE=1 SV=4"	5	5	1	1	4	0	1	4	0	1	4	0	1	6658.179688	4614.330566	4003.039307	4506.612305	3169.310303	2329.432373	3797.821777	150	150	150	4213.48409	4	96015.54443	72962.75977	86145.07739	34022.94141	38150.74109	34738.98975	50733.56348	2591.257812	2312.400635	150	60339.34231	0	0	0	0	0	0	0	0	0	0	0	0
280	1	sp|O08734|BAK_MOUSE	 	 	 	 	16.3	209	23294	Bcl-2 homologous antagonist/killer OS=Mus musculus OX=10090 GN=Bak1 PE=1 SV=3	2	2	1	2	0	0	2	0	0	2	0	0	2	96736.56689	65133.36523	59763.54981	45214.74951	46734.98023	32660.16016	55692.12061	150	150	150	57707.22864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
281	1	sp|O08738|CASP6_MOUSE	 	 	"sp|O08738|CASP6_MOUSE, sp|P70677|CASP3_MOUSE"	 	24.3	276	31595	Caspase-6 OS=Mus musculus OX=10090 GN=Casp6 PE=1 SV=1	7	5	0.714	4	2	1	3	1	1	3.25	1.167	1	3	242695.4141	195115.8828	130637.8594	98361.90625	83782.72656	76273.90332	61051.26709	150	150	150	137811.2821	1	112997.3281	64912.35547	77046.89063	23657.1875	26815.02148	27705.74414	23276.75586	1983.397339	150	150	55522.42122	1	10807.47656	8056.058594	6638.936523	5494.753906	5696.305664	3021.397705	6076.972168	150	150	150	6619.154826
282	1	sp|O08740|RPB11_MOUSE	 	 	 	 	33.3	117	13251	DNA-directed RNA polymerase II subunit RPB11 OS=Mus musculus OX=10090 GN=Polr2j PE=1 SV=1	11	11	1	5	4	2	5	4	2	5	4	2	5	1965466.283	1182345.449	887156.1602	619234.6348	428934.4141	328631.377	590649.8008	15134.78467	27589.19946	150	901961.3864	4	484888.0547	443001.2852	375004.8467	209007.7764	194699.4004	168417.8784	197738.6904	10711.97095	9053.848877	150	312503.2069	2	218030.3906	109797.5234	99043.04297	58484.06836	58807.66504	38558.04492	80780.3125	1439.492676	2993.886963	150	97120.12256
283	1	sp|O08749|DLDH_MOUSE	 	 	 	 	49.7	509	54272	"Dihydrolipoyl dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Dld PE=1 SV=2"	67	67	1	32	19	16	32	19	16	32	19	16	32	6649929.274	4487414.833	3154787.29	2329216.094	1736762.355	1347180.615	1996337.55	53193.42688	65559.56592	150	3284215.077	19	4392188.182	3027669.96	3135625.937	1260231.763	1523592.126	1268854.402	1569002.427	63593.7232	61078.42651	150	2434693.728	16	1255481.401	929597.9861	721458.5503	547277.4952	455684.8877	330864.5836	507490.0572	8758.235108	16236.18945	150	706727.484
284	1	sp|O08756|HCD2_MOUSE	 	 	 	 	45.2	261	27418	3-hydroxyacyl-CoA dehydrogenase type-2 OS=Mus musculus OX=10090 GN=Hsd17b10 PE=1 SV=4	53	53	1	19	14	20	19	14	20	19	14	20	19	3483123.659	2760669.725	1360511.614	1199173.522	888341.6388	777336.6413	1088625.265	21756.70068	24929.26648	150	1744859.467	14	5336666.578	3484960.813	4219966.411	1607023.448	2235854.483	1476314.809	1999232.603	56172.3277	49743.0592	150	3060131.09	20	2216561.641	861644.446	636263.1801	462165.4293	625602.6982	500966.2058	729560.0286	13540.60858	23497.50305	150	883867.2667
285	1	sp|O08759|UBE3A_MOUSE	 	 	 	 	35.5	870	99818	Ubiquitin-protein ligase E3A OS=Mus musculus OX=10090 GN=Ube3a PE=1 SV=2	57	57	1	22	20	15	22	20	15	22	20	15	22	950224.0625	934577.1396	599339.0753	470334.9011	358654.018	344672.0756	490627.967	11400.7959	5511.002808	150	609633.5454	20	1045923.712	825911.1111	987080.7915	492512.0101	537561.6058	491454.5469	585945.1897	27774.50629	27953.76355	150	730073.9629	15	202616.5464	230464.6289	183020.3563	183932.597	204463.845	133422.5579	182639.2032	2269.354004	150	150	189653.4219
286	1	sp|O08784|TCOF_MOUSE	 	 	 	 	22.7	1320	135000	Treacle protein OS=Mus musculus OX=10090 GN=Tcof1 PE=1 SV=1	57	57	1	24	23	10	24	23	10	24	23	10	24	2201940.484	1083203.654	841128.4751	519540.2382	365359.2505	228568.2161	423904.0967	1577.618408	9075.643799	150	873290.053	23	1427558.17	1458261.48	864916.2273	445356.4545	325351.9778	437260.9613	398516.9937	18406.97253	14056.18335	150	826450.8785	10	342057.1401	232381.9053	193515.2954	97286.37671	76909.62671	40890.89227	86866.36523	150	4651.256531	150	163840.2061
287	1	sp|O08788|DCTN1_MOUSE	 	 	 	 	57	1281	141674	Dynactin subunit 1 OS=Mus musculus OX=10090 GN=Dctn1 PE=1 SV=3	183	183	1	76	52	55	76	52	55	76	52	55	76	7064469.978	6256493.964	4329645.567	3911317.725	2851716.561	2764076.72	3918287.822	110027.383	125859.6274	150	4529620.086	52	3583668.367	2894497.18	4277363.616	1991726.705	2854171.899	2426569.753	2764652.129	123538.2759	94804.15576	661.396484	3004666.253	55	2437181.23	1613656.117	1314987.527	1041916.339	1470937.344	1240452.904	1662918.451	52663.85779	60307.53381	150	1519855.244
288	1	sp|O08795|GLU2B_MOUSE	 	 	 	 	42.2	521	58792	Glucosidase 2 subunit beta OS=Mus musculus OX=10090 GN=Prkcsh PE=1 SV=1	79	79	1	30	26	23	30	26	23	30	26	23	30	4131148.656	2755725.684	1896540.366	1300449.416	931865.0145	766573.4551	1367616.162	27500.56751	48013.02722	150	1963717.099	26	4768071.2	3747715.288	3785705.717	1720087.573	1831065.174	1446652.094	2361912.137	56049.49377	84336.82178	150	2883216.174	23	3783129.774	1619516.107	1232014.334	723567.325	971649.6045	657046.6719	1372402.369	32246.42127	47405.64581	150	1497820.636
289	1	sp|O08807|PRDX4_MOUSE	 	 	"sp|O08807|PRDX4_MOUSE, sp|P35700|PRDX1_MOUSE"	 	60.2	274	31052	Peroxiredoxin-4 OS=Mus musculus OX=10090 GN=Prdx4 PE=1 SV=1	65	39	0.6	32	13	20	17	9	13	20.643	10.161	15.676	17	3349080.124	2609163.874	1792270.101	1455944.321	1169249.68	936698.9541	1236392.632	43612.80933	40251.61353	150	1885401.176	9	1093288.994	1371808.308	1079986.793	743294.8351	844985.2251	617909.0963	780227.8193	21752.90381	25088.98486	150	958545.5418	13	1359629.39	523892.5667	400029.4806	277757.9891	441823.875	347043.2097	463469.877	14744.41467	17228.96167	150	558362.7518
290	1	sp|O08808|DIAP1_MOUSE	 	 	 	 	12.4	1255	139342	Protein diaphanous homolog 1 OS=Mus musculus OX=10090 GN=Diaph1 PE=1 SV=1	20	20	1	9	4	7	9	4	7	9	4	7	9	252722.186	244133.6235	154690.9668	161073.9272	132546.2708	128188.0245	130556.9521	2638.016602	3724.737671	150	178892.4998	4	141620.8896	125677.3936	131725.812	82980.01416	90645.84473	79978.84522	77733.95557	150	2104.244141	150	108771.4666	7	52352.77734	34349.33936	24140.98047	17850.53436	17688.5061	18179.79651	24145.30554	150	150	150	27426.98902
291	1	sp|O08810|U5S1_MOUSE	 	 	"sp|O08810|U5S1_MOUSE, sp|P58252|EF2_MOUSE"	 	50.6	971	109359	116 kDa U5 small nuclear ribonucleoprotein component OS=Mus musculus OX=10090 GN=Eftud2 PE=1 SV=1	117	99	0.846	49	33	35	44	27	28	44.365	27.425	28.589	44	6244879.345	4451336.225	2981078.566	2144048.453	1442316.798	1097124.48	1790679.732	45518.6029	61777.97565	150	3060130.645	27	2969202.442	2116983.241	2413816.505	885386.8698	1097957.745	1085824.101	984567.9866	63824.99933	41639.41321	8035.271362	1761528.484	28	2377528.559	1733519.273	1815507.133	1194249.366	951346.7639	765799.5176	895846.8376	30700.73071	23495.92291	150	1472991.769
292	1	sp|O08842|GFRA2_MOUSE	 	 	 	 	5	464	51726	GDNF family receptor alpha-2 OS=Mus musculus OX=10090 GN=Gfra2 PE=1 SV=2	3	3	1	0	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6792.197754	17830.37305	20292.69727	8497.608398	10024.71289	7935.463867	4308.216309	150	150	150	11895.50887	0	0	0	0	0	0	0	0	0	0	0	0
293	1	sp|O08848|RO60_MOUSE	 	 	 	 	41.3	538	60123	RNA-binding protein Ro60 OS=Mus musculus OX=10090 GN=RO60 PE=1 SV=1	45	45	1	17	13	15	17	13	15	17	13	15	17	1508257.923	1721572.168	1037777.21	978062.3657	682475.4229	603669.8655	836328.2036	23643.67944	23948.58545	150	1088635.826	13	1244102.809	857709.7817	1378270.133	604593.0781	697917.6655	606679.2483	701237.9736	29710.84229	40116.86768	150	898212.1192	15	853620.0444	579930.948	397620.0071	317960.449	372006.3086	274280.0823	351726.4895	9414.406617	7551.280212	150	465902.9732
294	1	sp|O08908|P85B_MOUSE	 	 	 	 	6.5	722	81265	Phosphatidylinositol 3-kinase regulatory subunit beta OS=Mus musculus OX=10090 GN=Pik3r2 PE=1 SV=2	4	4	1	1	3	0	1	3	0	1	3	0	1	22160.93945	17670.0293	12817.45215	10114.8457	8385.547852	6288.994629	7724.731934	150	150	150	12906.30151	3	21659.66797	21353.71875	21250.07617	9301.483398	13258.49609	10507.19727	11924.53223	150	150	150	16221.77327	0	0	0	0	0	0	0	0	0	0	0	0
295	1	sp|O08911|MK12_MOUSE (+1)	sp|O08911|MK12_MOUSE&sp|Q9Z1B7|MK13_MOUSE	 	"sp|O08911|MK12_MOUSE, sp|P47811|MK14_MOUSE, sp|Q6PDN3|MYLK_MOUSE, sp|Q91Y86|MK08_MOUSE, sp|Q9WTU6|MK09_MOUSE"	 	6.5	367	42043	Mitogen-activated protein kinase 12 OS=Mus musculus OX=10090 GN=Mapk12 PE=1 SV=1	3	1	0.333	2	0	1	1	0	0	1.077	0	0	1	18336.93555	15224.20117	7855.912598	11750.91699	11139.09961	8129.790527	6874.43457	150	150	150	12072.80941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
296	1	sp|O08912|GALT1_MOUSE	 	 	 	 	22.7	559	64254	Polypeptide N-acetylgalactosaminyltransferase 1 OS=Mus musculus OX=10090 GN=Galnt1 PE=1 SV=1	23	23	1	9	8	6	9	8	6	9	8	6	9	494835.5137	654107.4556	378422.895	369173.8674	264001.8381	201444.2706	334096.9639	6975.523926	9163.968628	150	393664.3067	8	163018.8677	127180.4629	166278.6494	105058.2891	103071.1265	82243.39844	95118.00171	2542.157471	1876.320801	150	124475.1323	6	35291.67285	14606.35938	11463.26636	7704.56543	7084.53064	3937.21582	12042.78125	150	150	150	13347.93508
297	1	sp|O08915|AIP_MOUSE	 	 	 	 	42.4	330	37605	AH receptor-interacting protein OS=Mus musculus OX=10090 GN=Aip PE=1 SV=1	28	28	1	10	9	9	10	9	9	10	9	9	10	1286333.945	755926.3872	570147.2109	401436.4109	305504.0906	250723.988	423865.2144	10893.0564	11902.91748	150	595012.0055	9	952862.9922	734742.3613	777773.8936	377908.2261	383876.1846	351295.9878	493636.3677	17776.77026	26148.84674	150	596409.9409	9	435784.5781	223831.5801	201062.6985	140110.6323	152590.3005	123922.7183	186957.0806	2465.911133	6862.246338	150	212883.7513
298	1	sp|O08917|FLOT1_MOUSE	 	 	"sp|O08917|FLOT1_MOUSE, tr|E9QA15|E9QA15_MOUSE"	 	73.4	428	47513	Flotillin-1 OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1	86	83	0.965	32	29	25	31	29	23	31.383	29	23.622	31	1179409.283	1525179.741	1261511.901	1246649.603	1203736.864	1057712.244	1193169.541	40164.1272	28565.20447	150	1245699.939	29	744629.3733	1389157.15	1428352.821	2364986.717	1955128.136	1861230.054	2114321.474	82015.02338	79525.53143	150	1623914.042	23	384679.8877	434655.632	409764.188	385256.309	395842.5087	310255.1353	387418.6716	12017.98279	10195.61017	150	386742.2768
299	1	sp|O08989|RASM_MOUSE	 	 	 	 	16.3	208	23901	Ras-related protein M-Ras OS=Mus musculus OX=10090 GN=Mras PE=1 SV=1	4	4	1	1	2	1	1	2	1	1	2	1	1	31459.41211	68973.71875	36645.54688	48469.125	38059.05859	42167.98047	44996.875	150	1464.191406	150	44295.80697	2	28855.5	71781.23438	119770.9141	95660.53516	162561.5	159034.3984	109372.9922	6513.670166	4525.015381	150	106277.347	1	5326.97168	20793.00781	20787.63672	14774.37012	8449.490234	7506.21875	3701.080566	150	150	150	12939.61589
